diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,tracker_id,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2760,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2761,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2762,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2763,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2764,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2765,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2766,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2767,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2768,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2769,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2770,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2771,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2772,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2773,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2774,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2775,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2776,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2777,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2778,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2779,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2780,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2781,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2782,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2783,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2784,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2785,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2786,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2787,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2788,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2789,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2790,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2791,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2792,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2793,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2794,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2795,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2796,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2797,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2798,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2799,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2800,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2801,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2802,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2803,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2804,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2805,56,0.182,0.4,0.418
0.0005,400.0,2.61799e-08,0.15,6.8,0.2,0.25,bouncing,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2806,56,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2807,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2808,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2809,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2810,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2811,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2812,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2813,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2814,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2815,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2816,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2817,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2818,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2819,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2820,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2821,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2822,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2823,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2824,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2825,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2826,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2827,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2828,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2829,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2830,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2831,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2832,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2833,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2834,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2835,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2836,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2837,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2838,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2839,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2840,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2841,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2842,46,0.182,0.4,0.418
0.001,400.0,2.0944e-07,0.15,6.8,0.2,0.25,penetrating,400kgm3_0.15vm_6.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,2843,46,0.182,0.4,0.418
